order_id,customer_id,order_date,delivery_date,channel,status,product_sku,quantity_ordered,quantity_delivered,unit_price_idr,discount_pct,gross_value_idr,net_value_idr,tax_idr,warehouse_dispatch,vehicle_id,invoice_number,payment_status,sales_rep_id,remarks
7198366096,54758311,2020-07-08,2020-07-18,Direct Sales,Delivered,SKU494592,6.0,6.0,13414.01,0,80484.06,80484.06,8853.25,WH-12,VH-073,INV1477211,Partial,5075,Back-order
4986984375,53117791,2023-08-13,2023-08-27,Marketplace,Delivered,SKU573593,7.0,6.0,2426.93,0,16988.51,16988.51,1868.74,WH-13,VH-067,INV4299361,Partial,5038,Price negotiated
2987322313,14724157,2023-01-20,2023-01-30,Direct Sales,Delivered,SKU224426,4.0,4.0,32471.86,0,129887.44,129887.44,14287.62,WH-07,VH-044,INV9656142,Paid,5050,Promotional
3856280525,76728085,2020-09-27,2020-10-06,Online,Delivered,SKU263563,4.0,4.0,142271.45,10.0,569085.8,512177.22,56339.49,WH-12,VH-026,INV7538730,Unpaid,5044,Credit hold
7185389301,31491890,2020-04-12,2020-04-22,Online,Delivered,SKU856899,4.0,4.0,84455.31,5.0,337821.24,320930.18,35302.32,WH-05,VH-035,INV4880711,Paid,5053,Bulk order
3568932406,79588777,2023-08-15,2023-08-23,Telesales,Delivered,SKU712806,10.0,9.0,3527.28,0,35272.8,35272.8,3880.01,WH-06,VH-015,INV9057540,Paid,5034,Back-order
4519947588,60023962,2021-04-13,2021-04-20,EDI,On Hold,SKU435138,2.0,2.0,13301.18,0,26602.36,26602.36,2926.26,WH-06,VH-032,INV4482095,Overdue,5028,Late delivery
8627190766,68460763,2022-06-14,2022-06-24,Direct Sales,Delivered,SKU810478,35.0,31.0,11861.15,0,415140.25,415140.25,45665.43,WH-06,VH-008,INV9279149,Paid,5071,Complaint logged
1224713547,62339828,2024-08-24,2024-09-04,Distributor,Partial,SKU483326,5.0,5.0,442522.52,0,2212612.6,2212612.6,243387.39,WH-11,VH-012,INV3262374,Unpaid,5047,Late delivery
3624901580,93288063,2022-12-21,2022-12-25,Distributor,Delivered,SKU676194,29.0,26.0,15764.69,0,457176.01,457176.01,50289.36,WH-09,VH-073,INV2713031,Disputed,5060,Price negotiated
5443945350,83627522,2024-12-04,2024-12-10,Direct Sales,Delivered,SKU893393,2.0,2.0,26955.15,0,53910.3,53910.3,5930.13,WH-11,VH-059,INV3168973,Paid,5059,Bulk order
9844667351,30516786,2024-01-22,2024-01-23,Direct Sales,Processing,SKU617644,13.0,11.0,266.02,0,3458.26,3458.26,380.41,WH-08,VH-064,INV8185064,Paid,5005,Complaint logged
4482480269,62769139,2022-01-18,2022-01-23,Direct Sales,Processing,SKU355197,5.0,5.0,51761.33,0,258806.65,258806.65,28468.73,WH-12,VH-001,INV6242683,Paid,5039,Complaint logged
2932700851,33307024,2022-12-24,2022-12-25,Online,Delivered,SKU102211,13.0,12.0,20657.84,0,268551.92,268551.92,29540.71,WH-10,VH-063,INV3739345,Paid,5017,Back-order
3270026140,29807498,2023-03-17,2023-03-26,Distributor,Delivered,SKU772305,7.0,7.0,63563.64,5.0,444945.48,422698.21,46496.8,WH-07,VH-030,INV1913754,Overdue,5060,Standard
7113747595,46423428,2020-08-16,2020-08-20,Telesales,Partial,SKU926399,2.0,2.0,10635.69,0,21271.38,21271.38,2339.85,WH-11,VH-041,INV2239932,Unpaid,5009,Complaint logged
4548485242,53451688,2022-06-21,2022-06-30,Direct Sales,Delivered,SKU472878,13.0,12.0,51792.27,5.0,673299.51,639634.53,70359.8,WH-14,VH-060,INV6728418,Paid,5018,Price negotiated
8985629338,85270539,2024-02-14,2024-02-24,Direct Sales,Delivered,SKU895321,9.0,9.0,13092.9,0,117836.1,117836.1,12961.97,WH-08,VH-057,INV4344633,Paid,5076,Back-order
5774695994,16736281,2024-10-04,2024-10-09,Distributor,Partial,SKU336692,8.0,8.0,8811.06,0,70488.48,70488.48,7753.73,WH-04,VH-061,INV3623652,Unpaid,5014,Complaint logged
5175217126,37888489,2023-07-22,2023-08-03,Online,Delivered,SKU693135,11.0,10.0,20207.17,10.0,222278.87,200050.98,22005.61,WH-14,VH-031,INV6590427,Paid,5063,Price negotiated
4132434943,31147789,2020-11-02,2020-11-16,Distributor,Processing,SKU666723,3.0,3.0,115925.86,0,347777.58,347777.58,38255.53,WH-13,VH-052,INV6878477,Disputed,5077,Bulk order
5474719820,49475892,2021-10-01,2021-10-13,Online,Delivered,SKU548072,32.0,28.0,10468.6,0,334995.2,334995.2,36849.47,WH-10,VH-026,INV2634055,Unpaid,5052,Late delivery
5217397520,72363813,2022-02-23,2022-03-04,Direct Sales,On Hold,SKU735645,2.0,2.0,6822.1,0,13644.2,13644.2,1500.86,WH-15,VH-040,INV8157088,Paid,5053,Back-order
9685588785,38378971,2021-10-12,2021-10-24,Online,Delivered,SKU713871,7.0,7.0,60903.66,0,426325.62,426325.62,46895.82,WH-09,VH-014,INV9560129,Paid,5023,Complaint logged
3700992835,53022018,2022-12-16,2022-12-17,Telesales,Delivered,SKU256908,6.0,5.0,60785.43,5.0,364712.58,346476.95,38112.46,WH-02,VH-042,INV1026160,Partial,5073,On time
9315552113,49303385,2022-02-13,2022-02-24,Walk-in,Delivered,SKU553326,10.0,9.0,4860.69,0,48606.9,48606.9,5346.76,WH-07,VH-055,INV2155169,Paid,5051,Back-order
4571041121,78496181,2024-09-24,2024-09-26,Distributor,Delivered,SKU908790,11.0,10.0,2165.68,0,23822.48,23822.48,2620.47,WH-02,VH-041,INV4066064,Paid,5002,On time
3253082583,97499368,2020-07-30,2020-07-31,Direct Sales,Partial,SKU849549,5.0,5.0,38677.24,15.0,193386.2,164378.27,18081.61,WH-06,VH-056,INV6679124,Paid,5041,Bulk order
3771984261,88034589,2021-03-16,2021-03-23,Direct Sales,Delivered,SKU327424,29.0,26.0,71912.35,5.0,2085458.15,1981185.24,217930.38,WH-15,VH-021,INV8453842,Paid,5053,Price negotiated
5608729894,76617811,2024-09-23,2024-10-02,EDI,Returned,SKU981528,2.0,2.0,61315.42,0,122630.84,122630.84,13489.39,WH-02,VH-006,INV3178490,Paid,5007,Late delivery
9609150095,60674478,2023-07-10,2023-07-12,EDI,Delivered,SKU173099,2.0,2.0,14711.54,15.0,29423.08,25009.62,2751.06,WH-12,VH-079,INV6433683,Paid,5071,On time
1652917203,98572782,2022-03-31,2022-04-12,Distributor,Delivered,SKU976581,3.0,3.0,2358.08,0,7074.24,7074.24,778.17,WH-15,VH-033,INV6667949,Disputed,5017,On time
1113783054,65469395,2024-02-18,2024-02-29,Walk-in,Delivered,SKU724369,7.0,7.0,228826.97,0,1601788.79,1601788.79,176196.77,WH-14,VH-012,INV1732555,Overdue,5078,Rush order
7552365492,14760674,2024-07-10,2024-07-20,Telesales,Cancelled,SKU868665,4.0,4.0,26708.84,0,106835.36,106835.36,11751.89,WH-02,VH-029,INV4862542,Unpaid,5073,Credit hold
3535266599,72019690,2020-01-08,2020-01-16,Direct Sales,Cancelled,SKU416544,2.0,2.0,12467.04,20.0,24934.08,19947.26,2194.2,WH-12,VH-070,INV7941030,Paid,5044,Late delivery
1706284737,79856360,2024-06-14,2024-06-19,Marketplace,Delivered,SKU962246,2.0,2.0,53354.86,0,106709.72,106709.72,11738.07,WH-11,VH-013,INV5781602,Paid,5009,On time
7502548064,80060629,2023-04-29,2023-05-11,Direct Sales,Delivered,SKU536509,2.0,2.0,57656.03,0,115312.06,115312.06,12684.33,WH-01,VH-036,INV9734517,Paid,5012,On time
9737845416,74349220,2024-10-06,2024-10-07,Distributor,Cancelled,SKU396972,1.0,1.0,242396.96,0,242396.96,242396.96,26663.67,WH-09,VH-078,INV4137287,Unpaid,5007,Late delivery
3250352347,39864184,2023-06-28,2023-07-09,Walk-in,Processing,SKU226820,10.0,10.0,3828.36,0,38283.6,38283.6,4211.2,WH-10,VH-056,INV2201457,Partial,5038,Rush order
5992685965,12811175,2020-02-02,2020-02-06,Online,Delivered,SKU897023,21.0,20.0,5602.44,0,117651.24,117651.24,12941.64,WH-11,VH-028,INV4070948,Paid,5038,Standard
3337590734,77844500,2022-12-21,2022-12-22,Direct Sales,Delivered,SKU579581,2.0,2.0,41301.76,0,82603.52,82603.52,9086.39,WH-04,VH-001,INV4288441,Unpaid,5061,Price negotiated
2943520456,13833604,2023-11-20,2023-12-01,Telesales,Returned,SKU580133,4.0,4.0,28063.78,0,112255.12,112255.12,12348.06,WH-12,VH-001,INV9120708,Paid,5003,Price negotiated
8464816380,49302651,2021-02-01,2021-02-08,Distributor,Delivered,SKU340147,3.0,3.0,40023.14,0,120069.42,120069.42,13207.64,WH-06,VH-012,INV1408128,Unpaid,5021,Late delivery
7015519988,78856482,2024-03-15,2024-03-17,Distributor,Processing,SKU531032,8.0,7.0,32612.28,0,260898.24,260898.24,28698.81,WH-06,VH-029,INV8206039,Partial,5054,Late delivery
9591908818,39049967,2020-02-08,2020-02-17,Online,Delivered,SKU758256,1.0,1.0,889.42,5.0,889.42,844.95,92.94,WH-01,VH-024,INV1721428,Paid,5029,Standard
2704425106,69867483,2024-12-31,2025-01-01,Direct Sales,Returned,SKU580201,5.0,5.0,77810.91,0,389054.55,389054.55,42796.0,WH-09,VH-075,INV7370316,Overdue,5042,Promotional
3333959405,47596863,2022-10-23,2022-10-25,Walk-in,Cancelled,SKU615532,24.0,21.0,62475.17,0,1499404.08,1499404.08,164934.45,WH-02,VH-070,INV5607292,Paid,5068,Complaint logged
2784038373,27695920,2021-12-28,2022-01-03,Direct Sales,Partial,SKU164017,31.0,28.0,3712.56,5.0,115089.36,109334.89,12026.84,WH-08,VH-039,INV2466317,Overdue,5050,Price negotiated
8678611594,11626527,2022-04-16,2022-04-23,Online,Cancelled,SKU406893,15.0,13.0,237986.47,15.0,3569797.05,3034327.49,333776.02,WH-02,VH-015,INV5333597,Paid,5005,Price negotiated
4730903812,90720030,2024-03-25,2024-04-05,Direct Sales,Delivered,SKU582832,9.0,8.0,6646.13,0,59815.17,59815.17,6579.67,WH-05,VH-019,INV6743155,Paid,5074,Credit hold
3628833543,24124276,2024-07-04,2024-07-13,EDI,Delivered,SKU475146,7.0,7.0,3202.03,0,22414.21,22414.21,2465.56,WH-12,VH-019,INV8174521,Paid,5006,Price negotiated
1069153521,95893986,2024-11-08,2024-11-22,Online,Partial,SKU446599,2.0,2.0,133298.52,0,266597.04,266597.04,29325.67,WH-02,VH-027,INV2434676,Partial,5012,Standard
5393971969,40336048,2020-06-03,2020-06-17,Direct Sales,Delivered,SKU201078,21.0,18.0,158922.26,0,3337367.46,3337367.46,367110.42,WH-05,VH-010,INV1202605,Overdue,5014,Promotional
4870975258,46266905,2024-04-06,2024-04-14,Distributor,Processing,SKU702421,47.0,44.0,22523.66,0,1058612.02,1058612.02,116447.32,WH-04,VH-075,INV2726732,Unpaid,5031,Complaint logged
3969234988,76406668,2020-11-17,2020-12-01,Distributor,Delivered,SKU254887,10.0,9.0,60200.41,0,602004.1,602004.1,66220.45,WH-14,VH-073,INV5382188,Paid,5040,Credit hold
7680838711,29454657,2021-11-13,2021-11-19,Distributor,Delivered,SKU350340,17.0,16.0,69491.65,0,1181358.05,1181358.05,129949.39,WH-07,VH-018,INV3259429,Paid,5023,Bulk order
6078463268,36553116,2024-12-20,2024-12-30,Direct Sales,Processing,SKU813206,12.0,10.0,13465.16,5.0,161581.92,153502.82,16885.31,WH-08,VH-011,INV1370797,Paid,5079,Back-order
9661558108,73550700,2020-10-19,2020-10-23,Telesales,Delivered,SKU749845,5.0,5.0,20359.9,0,101799.5,101799.5,11197.94,WH-15,VH-006,INV8195818,Unpaid,5044,Credit hold
7955264748,58581611,2021-11-21,2021-11-30,Distributor,Processing,SKU227144,13.0,12.0,46827.14,0,608752.82,608752.82,66962.81,WH-02,VH-026,INV1021596,Paid,5007,Credit hold
5473806202,79564837,2022-06-27,2022-07-11,EDI,Delivered,SKU507284,12.0,10.0,10084.58,5.0,121014.96,114964.21,12646.06,WH-01,VH-054,INV1740830,Paid,5069,Complaint logged
4307025396,43462967,2020-01-23,2020-01-31,Distributor,Processing,SKU863828,4.0,3.0,52075.2,0,208300.8,208300.8,22913.09,WH-06,VH-073,INV3342427,Partial,5023,Rush order
9223859793,79895779,2021-08-22,2021-08-29,Telesales,Processing,SKU471437,4.0,4.0,22699.28,0,90797.12,90797.12,9987.68,WH-11,VH-043,INV3099305,Paid,5065,On time
4708026047,63247699,2020-02-15,2020-02-16,Walk-in,Delivered,SKU348454,16.0,14.0,3822.54,0,61160.64,61160.64,6727.67,WH-13,VH-007,INV5599020,Paid,5078,Complaint logged
2782860948,71647091,2020-01-26,2020-01-29,Online,Delivered,SKU903361,4.0,4.0,12188.76,0,48755.04,48755.04,5363.05,WH-03,VH-001,INV7091750,Paid,5079,Standard
1451989630,74807158,2023-10-28,2023-10-29,Marketplace,Cancelled,SKU896656,9.0,9.0,3576.92,0,32192.28,32192.28,3541.15,WH-02,VH-052,INV1682062,Paid,5064,Standard
5808678277,87690025,2022-12-30,2023-01-13,Telesales,Processing,SKU864613,6.0,6.0,61405.46,0,368432.76,368432.76,40527.6,WH-08,VH-075,INV5858889,Overdue,5012,Late delivery
7316199869,10384338,2023-11-03,2023-11-05,Walk-in,On Hold,SKU450048,3.0,3.0,5659.21,10.0,16977.63,15279.87,1680.79,WH-12,VH-023,INV8983408,Partial,5075,Back-order
1846005971,35499236,2020-03-15,2020-03-16,Walk-in,Partial,SKU855666,1.0,1.0,8549.41,10.0,8549.41,7694.47,846.39,WH-01,VH-057,INV2334305,Paid,5072,Complaint logged
4136277919,46767347,2022-02-22,2022-03-07,Direct Sales,Partial,SKU319926,44.0,40.0,18835.72,5.0,828771.68,787333.1,86606.64,WH-10,VH-042,INV9640571,Partial,5003,Rush order
4165132171,63763418,2020-02-06,2020-02-11,Direct Sales,Delivered,SKU122636,3.0,3.0,20207.57,0,60622.71,60622.71,6668.5,WH-13,VH-032,INV9974368,Paid,5004,Credit hold
6068466146,52862416,2024-06-04,2024-06-14,Direct Sales,Delivered,SKU841720,20.0,20.0,2398.87,15.0,47977.4,40780.79,4485.89,WH-02,VH-007,INV8448034,Paid,5046,Price negotiated
3514448025,48983821,2023-10-31,2023-11-05,Online,Delivered,SKU923817,3.0,3.0,15920.51,0,47761.53,47761.53,5253.77,WH-09,VH-031,INV8179790,Partial,5064,Bulk order
1929801910,23784966,2020-03-28,2020-03-29,Telesales,Delivered,SKU615722,7.0,7.0,639740.5,5.0,4478183.5,4254274.33,467970.18,WH-08,VH-068,INV5877565,Paid,5005,Complaint logged
4740869648,84643259,2024-06-27,2024-07-03,Direct Sales,Delivered,SKU131431,10.0,9.0,331633.93,0,3316339.3,3316339.3,364797.32,WH-02,VH-045,INV3797740,Paid,5073,Promotional
2859424772,69737291,2021-08-03,2021-08-04,Direct Sales,On Hold,SKU594670,16.0,15.0,7411.44,0,118583.04,118583.04,13044.13,WH-07,VH-004,INV6166834,Unpaid,5009,On time
3700031586,85636996,2024-04-10,2024-04-22,Direct Sales,Cancelled,SKU824438,17.0,16.0,261372.66,5.0,4443335.22,4221168.46,464328.53,WH-03,VH-062,INV9985845,Paid,5020,Promotional
5503116507,66661214,2021-07-15,2021-07-23,Direct Sales,Delivered,SKU789110,18.0,17.0,5764.24,5.0,103756.32,98568.5,10842.53,WH-07,VH-011,INV7586806,Overdue,5046,Bulk order
7704732113,93627598,2024-10-30,2024-11-13,Distributor,Processing,SKU401841,11.0,10.0,15484.81,10.0,170332.91,153299.62,16862.96,WH-06,VH-072,INV6247263,Paid,5023,Bulk order
7088366103,61783508,2023-12-11,2023-12-25,Walk-in,Delivered,SKU657972,5.0,4.0,6925.21,0,34626.05,34626.05,3808.87,WH-01,VH-012,INV5965726,Unpaid,5043,Late delivery
6967336565,98350643,2021-05-18,2021-05-19,Distributor,Delivered,SKU590845,6.0,5.0,34289.38,0,205736.28,205736.28,22630.99,WH-03,VH-038,INV2154334,Unpaid,5018,Credit hold
5884218169,59111837,2024-12-27,2024-12-29,Distributor,On Hold,SKU791001,8.0,8.0,2451.91,20.0,19615.28,15692.22,1726.14,WH-09,VH-056,INV7463161,Unpaid,5050,Late delivery
2291871084,57790973,2023-10-28,2023-11-03,EDI,Cancelled,SKU867713,22.0,21.0,730.31,5.0,16066.82,15263.48,1678.98,WH-03,VH-059,INV5515689,Unpaid,5070,Promotional
8271650862,77089532,2020-10-10,2020-10-23,Telesales,Processing,SKU543390,14.0,14.0,115569.46,20.0,1617972.44,1294377.95,142381.57,WH-01,VH-018,INV3688778,Partial,5079,Back-order
9089962394,70373867,2022-03-24,2022-04-02,Direct Sales,Delivered,SKU767877,1.0,1.0,16909.32,0,16909.32,16909.32,1860.03,WH-11,VH-046,INV6665187,Paid,5072,On time
8448924539,33019464,2021-06-28,2021-07-03,Distributor,Processing,SKU886043,20.0,19.0,25490.85,10.0,509817.0,458835.3,50471.88,WH-07,VH-021,INV3876834,Unpaid,5010,Bulk order
5129427872,85226603,2020-06-18,2020-06-28,Marketplace,Partial,SKU700573,28.0,26.0,4656.87,0,130392.36,130392.36,14343.16,WH-14,VH-069,INV7460746,Paid,5015,Credit hold
6190741099,80812199,2023-02-11,2023-02-15,Telesales,Cancelled,SKU481045,11.0,11.0,760.07,0,8360.77,8360.77,919.68,WH-05,VH-045,INV8152179,Paid,5017,Standard
2311684580,86952321,2020-02-05,2020-02-07,Telesales,Delivered,SKU701287,20.0,18.0,1317.45,0,26349.0,26349.0,2898.39,WH-13,VH-044,INV5400347,Unpaid,5021,Back-order
2162912217,23180285,2022-09-16,2022-09-19,Distributor,Partial,SKU576282,7.0,6.0,47622.34,5.0,333356.38,316688.56,34835.74,WH-13,VH-068,INV2188490,Disputed,5076,Late delivery
7662636595,59275988,2023-12-24,2024-01-06,Distributor,Processing,SKU784520,34.0,30.0,10470.25,0,355988.5,355988.5,39158.74,WH-07,VH-016,INV5759321,Paid,5032,Back-order
9650352652,34261832,2023-06-16,2023-06-28,Marketplace,Delivered,SKU878627,59.0,59.0,80595.68,30.0,4755145.12,3328601.58,366146.17,WH-13,VH-069,INV4105007,Overdue,5016,Promotional
3711268322,57692121,2024-04-06,2024-04-08,Distributor,Cancelled,SKU625125,8.0,7.0,30553.71,5.0,244429.68,232208.2,25542.9,WH-15,VH-080,INV6602075,Paid,5060,Late delivery
3338412622,59111837,2022-09-23,2022-09-28,Online,Delivered,SKU454226,1.0,1.0,3336.92,5.0,3336.92,3170.07,348.71,WH-01,VH-024,INV6938291,Overdue,5052,Standard
1051151133,38514015,2024-10-29,2024-11-01,Online,Delivered,SKU307102,15.0,14.0,4813.54,0,72203.1,72203.1,7942.34,WH-14,VH-035,INV5392370,Paid,5057,Price negotiated
6885919581,12198012,2024-08-10,2024-08-19,EDI,Delivered,SKU773376,49.0,48.0,76526.08,20.0,3749777.92,2999822.34,329980.46,WH-05,VH-054,INV1657552,Unpaid,5002,Standard
7983489954,87540897,2024-03-19,2024-03-20,Telesales,Delivered,SKU171122,17.0,15.0,56674.74,0,963470.58,963470.58,105981.76,WH-14,VH-079,INV2370587,Paid,5073,On time
5439092125,87099727,2024-09-25,2024-10-08,Distributor,Delivered,SKU909411,9.0,9.0,22837.84,5.0,205540.56,195263.53,21478.99,WH-05,VH-050,INV8435549,Paid,5009,Rush order
3647272487,46134393,2020-09-02,2020-09-13,EDI,Delivered,SKU474047,2.0,2.0,64796.95,0,129593.9,129593.9,14255.33,WH-09,VH-061,INV6791757,Overdue,5074,Credit hold
2978825473,45894177,2021-02-03,2021-02-05,Distributor,Partial,SKU855170,4.0,4.0,4916.44,0,19665.76,19665.76,2163.23,WH-02,VH-080,INV4926802,Paid,5044,Late delivery
9003623792,43404796,2023-01-02,2023-01-15,Marketplace,Delivered,SKU982353,3.0,3.0,38774.94,0,116324.82,116324.82,12795.73,WH-09,VH-072,INV4662364,Overdue,5061,Complaint logged
9261348836,93488687,2020-06-22,2020-07-01,Walk-in,Cancelled,SKU385757,5.0,5.0,28723.23,0,143616.15,143616.15,15797.78,WH-03,VH-007,INV7991570,Paid,5078,Promotional
3908885820,98767420,2021-04-06,2021-04-20,Distributor,Delivered,SKU505624,23.0,20.0,377282.75,0,8677503.25,8677503.25,954525.36,WH-09,VH-013,INV7406739,Paid,5001,Bulk order
4155127713,13970716,2022-05-15,2022-05-20,Direct Sales,Delivered,SKU332545,1.0,1.0,115457.58,10.0,115457.58,103911.82,11430.3,WH-14,VH-013,INV2684535,Paid,5070,Promotional
1890718104,94382441,2023-03-17,2023-03-19,Distributor,Delivered,SKU245214,3.0,3.0,1615.21,0,4845.63,4845.63,533.02,WH-11,VH-053,INV8691131,Paid,5063,Rush order
6268912379,13074784,2023-08-03,2023-08-06,Walk-in,Processing,SKU587185,3.0,3.0,11272.56,5.0,33817.68,32126.8,3533.95,WH-09,VH-054,INV7258025,Unpaid,5060,Late delivery
2890175326,84043912,2021-07-28,2021-08-07,Marketplace,Processing,SKU418685,17.0,15.0,10376.15,0,176394.55,176394.55,19403.4,WH-15,VH-068,INV1694625,Paid,5034,Price negotiated
6926618681,74469808,2021-08-17,2021-08-23,EDI,Partial,SKU597648,20.0,19.0,25838.31,0,516766.2,516766.2,56844.28,WH-08,VH-047,INV1567643,Paid,5038,Promotional
3487311772,51505425,2023-10-28,2023-10-29,Walk-in,Processing,SKU844110,10.0,10.0,6147.84,0,61478.4,61478.4,6762.62,WH-04,VH-025,INV2941236,Partial,5039,Rush order
6490492119,27115770,2024-03-15,2024-03-20,Marketplace,Partial,SKU430106,7.0,6.0,686.91,0,4808.37,4808.37,528.92,WH-14,VH-075,INV3432566,Paid,5015,Complaint logged
9914764555,87823362,2021-03-22,2021-04-03,Online,Delivered,SKU813902,6.0,5.0,100589.15,5.0,603534.9,573358.16,63069.4,WH-04,VH-023,INV5413223,Paid,5034,Standard
8529152723,39289396,2021-12-29,2022-01-04,Online,Delivered,SKU889596,6.0,6.0,98481.7,5.0,590890.2,561345.69,61748.03,WH-11,VH-080,INV1137819,Paid,5053,Late delivery
6351416080,27860533,2022-05-03,2022-05-08,Direct Sales,Delivered,SKU570879,3.0,3.0,5799.13,20.0,17397.39,13917.91,1530.97,WH-09,VH-061,INV7278271,Paid,5029,Standard
6004405779,38229201,2023-09-04,2023-09-14,Direct Sales,Delivered,SKU734315,4.0,4.0,6389.29,5.0,25557.16,24279.3,2670.72,WH-01,VH-067,INV1350822,Paid,5050,Credit hold
7503887322,10637675,2024-07-06,2024-07-09,Direct Sales,Processing,SKU511091,10.0,9.0,132291.59,15.0,1322915.9,1124478.51,123692.64,WH-05,VH-030,INV2272972,Paid,5063,Late delivery
5028692379,59264400,2020-07-03,2020-07-11,Distributor,Processing,SKU994443,7.0,6.0,6217.93,0,43525.51,43525.51,4787.81,WH-12,VH-035,INV9318476,Paid,5011,Promotional
1125036195,88155400,2020-05-06,2020-05-15,Direct Sales,On Hold,SKU600398,12.0,12.0,8255.09,0,99061.08,99061.08,10896.72,WH-15,VH-044,INV5705273,Paid,5024,On time
6518108771,18631303,2020-12-02,2020-12-10,Direct Sales,Delivered,SKU252250,3.0,3.0,11241.88,30.0,33725.64,23607.95,2596.87,WH-08,VH-063,INV5745291,Paid,5077,On time
2850055435,65351778,2020-08-26,2020-09-08,Telesales,Delivered,SKU590543,43.0,40.0,9241.35,5.0,397378.05,377509.15,41526.01,WH-13,VH-049,INV2802476,Paid,5050,Complaint logged
6370421454,18898516,2024-07-27,2024-07-28,Distributor,Partial,SKU146358,25.0,22.0,52846.18,5.0,1321154.5,1255096.77,138060.64,WH-06,VH-007,INV1239987,Paid,5041,Late delivery
1233564929,31567089,2022-08-11,2022-08-17,Telesales,Delivered,SKU427870,8.0,8.0,19466.52,5.0,155732.16,147945.55,16274.01,WH-12,VH-080,INV1352465,Paid,5039,Rush order
7627169368,21722287,2020-11-15,2020-11-19,Walk-in,Delivered,SKU875011,4.0,4.0,6722.45,5.0,26889.8,25545.31,2809.98,WH-14,VH-045,INV5726993,Paid,5045,Bulk order
6632530867,78791932,2022-12-28,2023-01-10,Distributor,On Hold,SKU564964,1.0,1.0,55160.03,0,55160.03,55160.03,6067.6,WH-07,VH-050,INV7072002,Unpaid,5036,Promotional
3782696986,75324999,2022-07-19,2022-07-26,Direct Sales,Cancelled,SKU492228,0.0,0,38358.83,15.0,0.0,0.0,0.0,WH-12,VH-050,INV6846580,Paid,5066,Complaint logged
2646013382,89573707,2022-12-10,2022-12-14,EDI,Processing,SKU769784,5.0,4.0,437989.7,0,2189948.5,2189948.5,240894.33,WH-15,VH-034,INV8817559,Paid,5060,Standard
2658363552,33480438,2020-04-15,2020-04-18,Telesales,Processing,SKU252790,6.0,6.0,644.64,0,3867.84,3867.84,425.46,WH-07,VH-077,INV3332330,Unpaid,5074,Promotional
6475145163,90945633,2021-01-03,2021-01-07,Marketplace,Delivered,SKU257581,2.0,2.0,54005.05,0,108010.1,108010.1,11881.11,WH-15,VH-042,INV9486043,Paid,5049,Credit hold
9633716764,79084144,2021-06-15,2021-06-27,Distributor,Cancelled,SKU616471,3.0,3.0,40494.63,10.0,121483.89,109335.5,12026.91,WH-13,VH-037,INV1143477,Unpaid,5012,Rush order
1400672516,29518635,2023-07-09,2023-07-17,Online,Delivered,SKU106797,17.0,15.0,4445.37,0,75571.29,75571.29,8312.84,WH-03,VH-023,INV3081898,Partial,5007,Bulk order
5084594666,44945290,2021-11-12,2021-11-13,Marketplace,Delivered,SKU185572,5.0,5.0,1225.94,0,6129.7,6129.7,674.27,WH-12,VH-065,INV6939382,Paid,5064,Late delivery
5957316254,58891728,2021-05-21,2021-05-25,Online,Processing,SKU105584,3.0,3.0,22315.85,10.0,66947.55,60252.8,6627.81,WH-12,VH-016,INV4198859,Paid,5068,Late delivery
2353094702,63616224,2024-07-08,2024-07-15,Distributor,Processing,SKU227325,10.0,9.0,46718.36,5.0,467183.6,443824.42,48820.69,WH-06,VH-064,INV3551720,Unpaid,5019,On time
7889358962,89551521,2021-08-30,2021-09-13,Online,Returned,SKU551452,2.0,2.0,26605.06,10.0,53210.12,47889.11,5267.8,WH-15,VH-043,INV8729582,Paid,5056,Rush order
7231280692,66031310,2023-02-25,2023-03-03,Distributor,Cancelled,SKU686096,12.0,11.0,97598.26,0,1171179.12,1171179.12,128829.7,WH-03,VH-045,INV3727475,Paid,5065,Back-order
7100143327,95185812,2020-03-01,2020-03-15,Walk-in,Delivered,SKU824237,1.0,1.0,115732.45,20.0,115732.45,92585.96,10184.46,WH-02,VH-080,INV4164278,Paid,5053,Promotional
1382780118,15364760,2020-09-17,2020-09-29,Telesales,Processing,SKU567685,4.0,4.0,44637.61,0,178550.44,178550.44,19640.55,WH-03,VH-006,INV6024012,Partial,5057,Bulk order
9907771002,86450266,2023-04-16,2023-04-29,Marketplace,Processing,SKU848697,5.0,5.0,3942.43,0,19712.15,19712.15,2168.34,WH-04,VH-039,INV3909027,Partial,5042,On time
2304836538,54934739,2023-04-14,2023-04-26,Online,Delivered,SKU788331,2.0,2.0,232973.26,15.0,465946.52,396054.54,43566.0,WH-07,VH-044,INV6405715,Paid,5006,Complaint logged
8915113166,79115952,2022-02-01,2022-02-13,Online,Delivered,SKU951689,5.0,4.0,13507.95,0,67539.75,67539.75,7429.37,WH-12,VH-016,INV7844522,Overdue,5012,Complaint logged
5997089726,15278595,2021-10-29,2021-11-08,EDI,Delivered,SKU190446,53.0,47.0,22297.99,0,1181793.47,1181793.47,129997.28,WH-02,VH-028,INV8112038,Paid,5004,Back-order
3739315487,82515611,2024-10-17,2024-10-23,Telesales,Delivered,SKU240880,3.0,3.0,7926.42,5.0,23779.26,22590.3,2484.93,WH-05,VH-039,INV4723862,Paid,5033,Complaint logged
