batch_id,recipe_id,vat_id,production_date,start_timestamp,end_timestamp,milk_volume_liters,cheese_yield_kg,fat_pct_actual,moisture_pct_actual,ph_at_drain,temperature_curd_c,pressing_pressure_kpa,salt_added_kg,starter_culture_ml,rennet_ml,aging_room,qc_result,operator_id,batch_notes
400480735,494303,VAT-17,2022-03-14,2022-03-14 11:49:47,2022-03-15 07:24:59,5339.4,589.75,22.99,53.99,5.39,38.1,174.7,8.18,1748.0,29.58,AGE-09,Pass,2040,pH deviation
430602691,285955,VAT-16,2023-11-15,2023-11-15 23:34:18,2023-11-16 16:01:45,4174.2,689.05,12.91,46.68,6.36,40.0,46.0,1.2,1595.4,143.33,AGE-10,Pass,2010,Slight over-acidification
225455537,366654,VAT-14,2020-04-20,2020-04-20 19:17:00,2020-04-21 23:44:24,6488.6,1296.36,37.76,51.96,6.22,49.4,84.3,6.47,643.5,26.0,AGE-06,Fail,2027,Excellent coagulation
910464388,175566,VAT-12,2022-02-12,2022-02-12 12:32:18,2022-02-13 09:46:52,4258.0,515.14,37.18,55.44,6.75,46.2,14.3,10.66,1498.0,75.28,AGE-01,Pass,2031,pH deviation
827279637,473206,VAT-08,2022-11-23,2022-11-23 17:08:59,2022-11-24 22:50:10,6360.4,770.43,14.13,49.82,6.55,42.5,74.1,8.18,1060.8,120.78,AGE-01,Pass,2034,Premium grade
196798232,576234,VAT-09,2022-12-21,2022-12-21 21:03:05,2022-12-21 05:33:56,3407.8,412.99,24.5,24.45,5.21,53.0,113.0,10.81,653.9,77.57,AGE-04,Rework,2072,pH deviation
484477690,490429,VAT-04,2020-01-29,2020-01-29 18:57:44,2020-01-29 04:55:21,4545.3,483.4,33.38,31.43,6.59,53.5,193.3,5.11,197.4,101.88,AGE-06,Fail,2065,Slight over-acidification
249291787,411178,VAT-20,2022-03-11,2022-03-11 01:57:22,2022-03-12 05:01:49,3448.6,638.39,28.14,71.22,6.72,39.9,174.5,14.58,596.9,16.05,AGE-04,Pass,2045,Slight over-acidification
638569046,683647,VAT-04,2022-02-12,2022-02-12 17:03:18,2022-02-13 18:05:37,5294.9,921.62,26.08,20.15,4.97,45.1,13.6,1.82,265.2,10.6,AGE-05,Conditional Pass,2071,Rework needed
321411279,545979,VAT-05,2021-11-18,2021-11-18 15:07:36,2021-11-18 18:53:26,6856.3,760.4,40.75,68.54,6.62,49.2,138.9,7.01,1581.6,96.15,AGE-04,Pass,2042,Slight over-acidification
548028107,381669,VAT-01,2020-02-16,2020-02-16 19:48:14,2020-02-16 08:37:38,4962.4,905.47,34.14,64.97,5.54,53.1,66.9,1.7,887.8,75.05,AGE-09,Pass,2059,Rework needed
115386184,188289,VAT-14,2024-06-30,2024-06-30 15:20:40,2024-07-01 00:07:23,2562.7,468.99,22.1,21.79,6.03,40.6,99.8,5.42,849.9,105.51,AGE-01,Fail,2013,Normal batch
839104315,194926,VAT-14,2021-02-24,2021-02-24 18:19:10,2021-02-24 04:14:19,2689.6,385.83,42.6,27.29,6.59,53.9,45.1,14.94,1176.6,140.03,AGE-09,Pass,2041,Rework needed
336029316,421690,VAT-11,2023-10-10,2023-10-10 10:31:53,2023-10-10 06:46:34,2609.3,354.28,17.54,65.79,5.16,53.3,62.5,12.83,1458.3,70.96,AGE-06,Pass,2069,Yield below target
410964403,251488,VAT-01,2024-06-16,2024-06-16 06:21:22,2024-06-17 02:51:51,5096.2,720.28,21.09,42.92,4.94,47.6,140.8,6.46,947.4,149.57,AGE-08,Pass,2027,Texture perfect
830292356,559392,VAT-13,2020-04-22,2020-04-22 18:27:32,2020-04-22 13:04:19,2827.8,433.88,44.34,65.29,6.44,46.4,75.6,12.72,308.9,55.58,AGE-01,Pass,2018,Texture perfect
802677990,634812,VAT-08,2020-05-28,2020-05-28 17:07:21,2020-05-29 02:14:50,5140.9,448.36,19.43,40.89,5.48,46.7,147.8,2.16,444.0,35.61,AGE-02,Pass,2078,pH deviation
112550610,149245,VAT-10,2021-03-02,2021-03-02 13:20:00,2021-03-03 02:41:22,5415.0,587.22,26.53,73.7,4.87,49.5,96.5,11.01,1173.4,140.39,AGE-02,Pass,2021,Premium grade
586999584,638826,VAT-19,2024-08-26,2024-08-26 22:45:42,2024-08-27 23:04:11,5298.3,852.58,44.0,47.83,5.36,49.9,23.5,12.19,376.2,111.53,AGE-06,Pass,2030,Excellent coagulation
487129592,951049,VAT-08,2020-09-06,2020-09-06 20:34:07,2020-09-08 21:32:19,6270.0,513.81,29.32,67.72,5.89,53.8,138.2,3.84,1933.6,137.38,AGE-04,Pass,2012,Slight over-acidification
623194784,582283,VAT-14,2023-03-20,2023-03-20 00:39:00,2023-03-20 15:44:06,7943.7,1170.59,10.75,71.09,6.76,35.2,161.6,9.82,1243.9,5.75,AGE-09,Pass,2048,Texture perfect
544076709,271182,VAT-03,2022-01-25,2022-01-25 13:00:32,2022-01-25 12:28:50,4418.3,677.09,19.94,66.76,5.14,34.8,11.3,10.55,542.2,141.89,AGE-04,Pass,2064,Rework needed
190417313,890588,VAT-10,2021-12-24,2021-12-24 23:19:33,2021-12-25 20:22:04,6212.8,869.45,28.58,33.23,6.02,51.7,48.9,7.15,266.1,84.74,AGE-04,Fail,2018,Slight over-acidification
122780216,946818,VAT-10,2024-06-08,2024-06-08 02:06:53,2024-06-08 21:22:05,4173.9,821.46,35.0,61.74,5.57,38.2,40.2,13.14,919.9,70.74,AGE-09,Pass,2079,Slight over-acidification
221679043,820388,VAT-18,2020-02-02,2020-02-02 18:11:43,2020-02-02 05:51:11,5420.9,513.65,43.9,20.78,6.1,38.6,45.3,3.1,1573.6,16.25,AGE-06,Pass,2020,Premium grade
223222167,711955,VAT-14,2024-04-13,2024-04-13 04:23:28,2024-04-13 14:35:46,4915.2,956.4,22.06,21.67,5.78,47.0,31.4,4.52,1704.1,8.89,AGE-07,Pass,2067,Premium grade
449339403,618898,VAT-03,2020-07-08,2020-07-08 18:02:50,2020-07-09 23:36:24,4158.2,362.7,26.13,51.45,5.59,28.4,123.1,10.06,216.5,9.84,AGE-06,Pass,2068,Normal batch
241152565,783096,VAT-07,2021-12-30,2021-12-30 13:25:48,2021-12-30 08:43:12,5347.4,636.8,11.47,67.24,5.58,38.6,35.5,13.21,727.3,97.8,AGE-06,Pass,2050,Slight over-acidification
590696677,241301,VAT-02,2023-06-26,2023-06-26 11:23:43,2023-06-26 12:14:33,6321.2,582.74,33.07,74.88,5.13,30.6,195.1,6.07,895.7,79.97,AGE-10,Conditional Pass,2028,Premium grade
923484047,453367,VAT-18,2024-04-11,2024-04-11 06:03:25,2024-04-12 05:17:00,3353.4,416.7,32.79,55.58,6.31,45.3,114.3,12.22,1920.7,85.6,AGE-01,Pass,2034,Normal batch
516546729,192680,VAT-17,2020-08-09,2020-08-09 03:50:22,2020-08-10 11:26:44,2492.3,273.67,20.95,23.92,4.81,46.8,21.2,14.02,381.7,10.63,AGE-06,Pass,2039,Texture perfect
213881619,721325,VAT-01,2021-03-11,2021-03-11 07:40:31,2021-03-11 22:17:57,3067.7,548.4,20.73,45.69,6.35,50.2,83.8,8.12,653.9,128.38,AGE-09,Conditional Pass,2043,Slight over-acidification
980108659,465582,VAT-17,2021-09-30,2021-09-30 19:59:57,2021-09-30 09:47:17,3493.7,421.65,17.25,68.13,4.81,40.9,181.6,1.67,1471.5,45.3,AGE-08,Pass,2031,Slight over-acidification
944343209,606566,VAT-07,2021-04-13,2021-04-13 19:13:50,2021-04-14 13:46:53,6017.9,636.18,27.3,33.39,6.08,33.2,177.7,5.77,729.8,117.14,AGE-02,Pass,2069,Excellent coagulation
903374882,846382,VAT-17,2024-03-28,2024-03-28 14:12:40,2024-03-28 05:55:13,3493.7,305.24,12.03,55.96,4.88,39.0,132.5,12.53,142.8,141.44,AGE-01,Pass,2025,Premium grade
816151154,716711,VAT-15,2021-11-29,2021-11-29 22:38:34,2021-11-29 01:42:29,4137.6,663.13,34.26,28.13,5.11,47.8,24.2,6.48,372.2,148.16,AGE-03,Pass,2071,Premium grade
684893513,568089,VAT-04,2022-12-27,2022-12-27 11:58:59,2022-12-28 07:41:17,6612.6,585.8,11.66,64.98,5.34,32.8,150.2,11.86,1966.2,68.07,AGE-02,Pass,2001,Normal batch
631436127,338611,VAT-09,2021-11-18,2021-11-18 01:46:03,2021-11-18 15:09:08,8087.0,677.19,31.46,69.23,5.27,40.8,168.3,7.94,822.2,58.29,AGE-01,Pass,2034,Slight over-acidification
713230528,131686,VAT-17,2022-04-18,2022-04-18 06:10:26,2022-04-19 02:47:41,4520.8,614.05,42.61,73.81,6.68,50.6,32.0,8.35,1726.1,39.37,AGE-08,Rework,2013,Excellent coagulation
414759514,403938,VAT-19,2021-07-27,2021-07-27 11:32:23,2021-07-28 01:39:57,3566.1,689.53,11.93,74.69,4.98,41.4,53.8,0.55,1107.1,130.82,AGE-04,Pass,2078,pH deviation
149956292,291523,VAT-09,2023-07-10,2023-07-10 19:30:48,2023-07-11 15:51:01,1937.2,311.51,25.88,33.85,6.03,42.5,198.5,4.17,356.3,99.58,AGE-04,Pass,2015,Texture perfect
367242957,866018,VAT-02,2023-10-30,2023-10-30 15:40:09,2023-10-30 01:12:50,5918.0,1057.64,15.06,67.05,4.97,50.0,47.9,4.03,1757.7,102.53,AGE-07,Pass,2067,Texture perfect
345746738,441873,VAT-17,2023-02-10,2023-02-10 06:53:25,2023-02-11 13:07:01,3931.0,476.65,28.96,54.47,5.3,50.0,117.3,8.79,763.6,88.17,AGE-04,Pass,2014,Rework needed
818810978,520666,VAT-11,2024-12-17,2024-12-17 08:47:50,2024-12-18 21:29:57,4405.0,416.33,36.81,21.29,6.29,48.1,182.8,12.86,798.1,61.17,AGE-09,Fail,2042,Rework needed
318265711,990181,VAT-15,2023-09-13,2023-09-13 11:53:18,2023-09-13 11:39:02,6137.9,768.88,44.69,31.5,6.1,53.2,73.4,10.75,1073.1,122.24,AGE-01,Fail,2001,Normal batch
103266371,581889,VAT-06,2024-01-29,2024-01-29 21:32:30,2024-01-29 22:37:04,2792.9,533.53,19.68,37.23,6.77,43.9,119.2,3.69,1393.9,90.37,AGE-08,Pass,2050,Texture perfect
695491599,904369,VAT-15,2022-01-29,2022-01-29 09:38:11,2022-01-29 05:02:43,6062.0,612.44,25.9,20.66,5.17,31.3,12.9,7.48,1271.4,12.68,AGE-09,Pass,2025,Texture perfect
335719079,921775,VAT-17,2023-07-18,2023-07-18 09:29:28,2023-07-19 21:24:55,5607.7,730.64,15.72,47.37,6.54,43.5,62.8,4.02,260.9,36.25,AGE-05,Pass,2022,Yield below target
271589935,770006,VAT-05,2020-07-22,2020-07-22 03:50:53,2020-07-23 09:16:41,4373.4,708.02,40.43,21.03,6.15,41.9,151.2,10.27,950.4,147.95,AGE-07,Conditional Pass,2015,Slight over-acidification
208039196,131570,VAT-11,2022-07-15,2022-07-15 05:18:56,2022-07-16 00:11:09,6874.7,856.51,36.19,35.41,5.56,45.9,93.7,5.84,320.3,19.93,AGE-05,Pass,2027,Texture perfect
133514077,352370,VAT-06,2023-03-31,2023-03-31 16:14:51,2023-03-31 04:45:42,6938.7,950.18,31.82,72.21,5.08,47.7,179.8,6.67,1157.4,134.24,AGE-03,Pass,2010,pH deviation
812657612,597270,VAT-14,2023-06-29,2023-06-29 00:18:58,2023-06-29 02:56:36,5122.4,696.8,24.17,64.32,5.66,44.3,92.2,8.1,936.1,68.33,AGE-04,Pass,2010,Rework needed
355662812,462575,VAT-17,2020-09-12,2020-09-12 12:20:58,2020-09-13 16:29:59,6018.2,510.24,31.47,32.76,5.66,43.9,42.5,11.46,503.2,132.86,AGE-08,Pass,2044,Rework needed
520795929,685929,VAT-08,2024-06-19,2024-06-19 08:40:31,2024-06-20 16:35:57,5754.6,719.81,35.98,71.42,5.7,46.3,197.2,7.62,297.4,147.62,AGE-04,Pass,2007,Rework needed
357855381,309215,VAT-06,2021-11-26,2021-11-26 16:53:05,2021-11-26 01:17:52,7684.1,1082.13,14.48,48.55,5.3,37.9,44.6,7.16,1290.3,79.25,AGE-03,Pass,2018,Texture perfect
300778812,534989,VAT-09,2021-10-24,2021-10-24 19:27:39,2021-10-25 17:42:47,4879.0,668.42,16.36,64.83,5.98,34.6,61.2,11.25,1253.9,17.58,AGE-08,Pass,2080,Normal batch
264858174,440965,VAT-14,2021-10-16,2021-10-16 12:03:15,2021-10-17 23:02:28,3423.4,660.83,20.61,64.52,6.6,52.8,146.5,13.61,622.9,28.25,AGE-08,Rework,2023,Premium grade
612806290,523130,VAT-13,2024-08-09,2024-08-09 00:56:55,2024-08-10 20:52:09,5209.6,493.78,34.47,36.32,5.99,43.1,37.9,13.3,1427.2,112.96,AGE-03,Pass,2025,Slight over-acidification
727358117,762141,VAT-04,2022-11-15,2022-11-15 22:13:44,2022-11-16 00:30:23,6494.4,631.93,21.91,49.8,6.14,54.3,113.2,14.67,604.3,138.65,AGE-05,Pass,2019,Normal batch
515457320,549042,VAT-09,2020-10-15,2020-10-15 06:29:58,2020-10-16 15:29:11,7986.5,1114.71,31.54,60.96,5.57,51.9,93.6,5.97,1240.4,144.53,AGE-10,Fail,2015,Premium grade
108929864,104850,VAT-08,2023-03-06,2023-03-06 09:27:11,2023-03-06 10:57:56,6423.3,1026.56,25.6,47.33,6.52,49.4,155.4,14.01,1653.9,42.66,AGE-02,Pass,2024,Texture perfect
170208361,908334,VAT-12,2022-04-07,2022-04-07 22:56:22,2022-04-08 22:53:06,4231.7,408.97,42.46,29.61,6.08,44.8,199.0,8.29,1174.7,79.98,AGE-07,Fail,2028,Excellent coagulation
783911186,816659,VAT-10,2023-03-08,2023-03-08 03:05:19,2023-03-08 18:05:32,5201.9,714.37,42.7,70.89,4.9,30.1,133.3,1.36,1593.5,123.16,AGE-10,Rework,2012,Excellent coagulation
335029774,639294,VAT-10,2023-09-08,2023-09-08 04:13:38,2023-09-09 06:27:32,5650.2,790.55,34.18,24.42,5.69,42.1,158.8,11.51,322.8,66.65,AGE-01,Pass,2035,Excellent coagulation
800145834,174274,VAT-06,2020-02-23,2020-02-23 21:53:30,2020-02-23 15:21:40,9288.5,882.77,15.35,48.92,6.2,43.0,136.3,1.74,1285.6,26.59,AGE-07,Pass,2003,pH deviation
441917609,691660,VAT-16,2023-12-24,2023-12-24 13:47:49,2023-12-25 16:35:09,3812.3,743.41,14.36,42.33,6.57,51.9,70.0,9.81,603.5,43.06,AGE-04,Conditional Pass,2006,pH deviation
329925297,413767,VAT-01,2022-05-15,2022-05-15 12:45:30,2022-05-16 00:36:56,6111.9,951.85,11.6,21.39,5.97,30.9,114.7,5.64,811.7,72.85,AGE-10,Pass,2002,Premium grade
649457424,802718,VAT-16,2020-11-07,2020-11-07 06:55:51,2020-11-08 00:27:47,2507.1,321.28,26.33,59.01,5.16,44.2,131.6,8.86,1149.6,136.22,AGE-08,Pass,2066,Rework needed
458648759,472390,VAT-19,2024-07-29,2024-07-29 02:11:35,2024-07-30 08:47:41,8526.7,977.01,37.97,26.36,5.47,34.4,41.4,8.91,1146.8,117.5,AGE-08,Pass,2015,Normal batch
192142441,733736,VAT-01,2023-05-05,2023-05-05 20:02:25,2023-05-05 02:34:32,7922.6,1390.7,13.92,50.36,5.9,44.0,98.5,7.42,1292.4,141.25,AGE-06,Pass,2035,Yield below target
585911057,227797,VAT-13,2021-04-12,2021-04-12 22:18:58,2021-04-13 02:51:57,5286.6,684.7,33.5,39.91,6.23,33.1,128.7,10.3,190.3,90.02,AGE-09,Conditional Pass,2064,Excellent coagulation
153312841,961086,VAT-19,2024-05-21,2024-05-21 03:27:56,2024-05-21 14:00:42,8438.0,1331.29,19.57,22.27,6.55,44.8,105.6,6.74,1381.0,113.37,AGE-10,Pass,2031,Rework needed
924653669,182255,VAT-17,2024-10-15,2024-10-15 04:23:25,2024-10-16 17:21:35,5645.8,958.53,22.22,21.38,6.29,31.5,124.3,2.92,1462.9,76.49,AGE-06,Pass,2016,Slight over-acidification
936886259,855104,VAT-16,2023-09-22,2023-09-22 07:49:07,2023-09-22 03:00:50,5733.5,1082.83,27.17,26.89,6.15,34.1,188.3,6.93,816.3,124.86,AGE-07,Pass,2043,Rework needed
651210773,715951,VAT-01,2021-09-16,2021-09-16 09:23:24,2021-09-17 22:07:44,5370.2,553.77,13.26,46.77,5.35,50.1,176.2,3.89,737.6,139.81,AGE-08,Pass,2020,Rework needed
787320146,848496,VAT-07,2023-05-22,2023-05-22 18:19:17,2023-05-22 22:38:00,6128.6,844.67,20.12,59.81,6.19,47.2,105.8,4.2,1776.0,32.76,AGE-03,Pass,2062,Texture perfect
644577105,768285,VAT-13,2020-01-15,2020-01-15 17:41:10,2020-01-15 14:00:31,8343.8,762.74,26.7,73.15,5.62,47.5,186.7,3.13,534.1,104.18,AGE-06,Pass,2039,Excellent coagulation
873770640,460274,VAT-02,2021-04-30,2021-04-30 17:00:41,2021-05-01 08:01:30,3624.7,690.99,42.55,26.66,4.97,49.8,97.7,3.97,530.0,55.77,AGE-06,Pass,2061,Normal batch
999458205,256424,VAT-11,2023-02-21,2023-02-21 10:14:37,2023-02-21 07:35:15,5570.7,984.39,39.52,69.51,5.88,31.4,71.0,12.92,118.9,18.69,AGE-04,Pass,2032,Rework needed
520006379,330135,VAT-09,2021-05-07,2021-05-07 07:24:52,2021-05-08 17:28:08,5676.0,830.49,28.91,21.35,5.47,46.1,45.0,13.03,1789.7,77.59,AGE-05,Pass,2057,pH deviation
879808153,221357,VAT-18,2020-08-03,2020-08-03 19:49:48,2020-08-04 08:05:02,3319.1,427.26,32.16,38.11,6.53,28.9,169.3,14.52,1968.4,96.65,AGE-10,Pass,2029,Excellent coagulation
380118876,507405,VAT-08,2020-01-08,2020-01-08 19:16:25,2020-01-08 19:07:22,2979.6,346.84,36.56,62.41,4.93,42.3,159.9,2.33,1922.2,49.03,AGE-06,Pass,2072,Normal batch
414313428,151069,VAT-16,2023-05-08,2023-05-08 02:46:42,2023-05-09 10:56:08,2558.0,462.23,13.81,35.2,5.5,37.3,10.9,11.1,1606.0,72.79,AGE-02,Conditional Pass,2026,pH deviation
990194675,905876,VAT-18,2021-06-12,2021-06-12 09:26:53,2021-06-12 14:49:13,7012.1,1016.04,28.38,63.31,5.12,44.1,48.0,6.56,599.6,98.21,AGE-10,Pass,2005,pH deviation
116193760,603605,VAT-11,2020-04-25,2020-04-25 01:08:41,2020-04-25 20:32:18,6259.1,515.23,35.57,61.62,5.68,45.1,147.4,4.63,1223.0,148.5,AGE-04,Pass,2064,Slight over-acidification
487770205,660707,VAT-13,2021-05-08,2021-05-08 04:32:48,2021-05-08 23:01:41,5070.7,982.11,11.12,47.48,5.75,48.6,12.1,9.55,827.7,35.86,AGE-09,Pass,2059,pH deviation
990778810,445151,VAT-16,2023-08-01,2023-08-01 15:15:17,2023-08-02 11:19:14,7166.7,1418.37,27.52,67.64,6.19,44.9,124.0,9.99,1244.4,90.6,AGE-09,Fail,2006,Rework needed
691240522,570498,VAT-16,2021-10-23,2021-10-23 11:38:06,2021-10-24 07:34:41,4426.1,557.06,22.57,65.81,6.65,30.4,123.9,5.87,437.9,75.03,AGE-05,Pass,2078,Texture perfect
160082732,516725,VAT-07,2021-09-28,2021-09-28 19:50:03,2021-09-28 15:34:50,3018.6,481.85,22.36,56.37,6.31,29.7,137.8,7.21,1445.6,146.4,AGE-06,Rework,2065,Normal batch
993731737,707367,VAT-19,2023-09-14,2023-09-14 11:57:06,2023-09-14 20:18:37,3728.4,344.76,17.53,49.68,5.43,32.3,11.4,13.89,1655.3,52.47,AGE-10,Pass,2027,Slight over-acidification
876423293,283543,VAT-16,2021-04-23,2021-04-23 10:11:01,2021-04-24 13:35:55,3860.8,667.2,41.66,67.32,5.83,34.1,27.7,9.28,550.9,124.51,AGE-10,Pass,2032,Excellent coagulation
991944866,724216,VAT-03,2024-12-19,2024-12-19 18:26:06,2024-12-20 22:24:49,5421.8,731.38,28.88,35.12,6.71,51.3,79.5,6.96,1656.5,85.73,AGE-03,Pass,2012,Normal batch
102386327,962566,VAT-04,2020-07-11,2020-07-11 22:09:42,2020-07-13 00:12:14,3079.8,446.98,33.1,25.78,5.0,54.6,45.4,2.24,1674.6,14.75,AGE-05,Pass,2008,Normal batch
631985510,379423,VAT-01,2022-12-19,2022-12-19 13:57:10,2022-12-19 05:57:46,6210.9,620.44,31.17,39.98,5.13,47.5,18.4,12.93,1676.0,58.81,AGE-08,Pass,2042,Normal batch
522061077,477696,VAT-06,2024-02-27,2024-02-27 15:36:51,2024-02-28 05:08:14,4159.8,811.92,42.42,41.39,6.0,29.6,60.7,12.7,1619.0,50.46,AGE-04,Pass,2023,Slight over-acidification
259874824,488039,VAT-04,2020-12-30,2020-12-30 02:42:32,2020-12-31 20:03:41,3947.6,628.6,31.01,48.48,4.99,38.4,28.2,3.07,963.2,48.04,AGE-08,Pass,2041,Rework needed
411110961,587014,VAT-18,2023-05-08,2023-05-08 01:40:21,2023-05-08 18:28:27,5810.1,471.16,34.14,39.8,5.11,43.7,171.6,4.8,500.6,22.24,AGE-02,Pass,2065,Yield below target
837878302,347839,VAT-17,2020-10-19,2020-10-19 11:50:39,2020-10-19 04:17:52,4402.5,543.93,22.67,45.38,6.48,29.8,163.3,7.11,464.3,90.05,AGE-07,Pass,2052,Premium grade
439315381,353927,VAT-05,2023-12-11,2023-12-11 15:55:28,2023-12-11 11:39:08,7062.1,1128.86,14.35,26.41,5.96,49.0,140.8,1.67,1845.4,63.88,AGE-06,Pass,2057,pH deviation
744882202,382218,VAT-14,2023-07-20,2023-07-20 10:52:01,2023-07-21 10:12:26,3035.9,472.98,38.03,66.04,6.17,44.6,37.1,13.48,860.9,128.64,AGE-05,Pass,2044,pH deviation
748643179,664547,VAT-14,2020-10-07,2020-10-07 08:06:01,2020-10-08 16:18:37,2446.9,372.9,37.24,72.31,5.9,40.1,164.2,12.53,1666.7,24.31,AGE-03,Pass,2007,Excellent coagulation
926483955,941711,VAT-19,2020-02-03,2020-02-03 08:57:11,2020-02-03 11:56:32,5513.8,526.1,43.68,26.04,5.54,49.8,162.9,4.11,478.8,51.73,AGE-02,Pass,2044,pH deviation
471575721,629094,VAT-17,2022-10-15,2022-10-15 16:03:09,2022-10-16 14:01:15,3029.7,359.06,37.24,69.73,6.65,37.6,149.4,14.21,1512.4,104.57,AGE-06,Pass,2057,Yield below target
323649688,768540,VAT-02,2024-04-22,2024-04-22 01:47:28,2024-04-23 13:31:49,5630.5,847.35,28.5,20.52,4.98,29.2,117.2,7.85,459.9,32.31,AGE-01,Pass,2069,Rework needed
723771903,303487,VAT-10,2022-01-21,2022-01-21 05:30:47,2022-01-21 02:52:10,5323.7,727.91,12.61,27.45,5.4,31.5,23.7,5.9,753.1,115.15,AGE-05,Pass,2053,Rework needed
329544682,329575,VAT-10,2021-10-13,2021-10-13 22:31:50,2021-10-14 03:07:07,4082.9,689.62,28.23,62.88,6.0,51.4,66.6,1.15,1226.7,57.74,AGE-04,Pass,2047,Yield below target
944404398,671915,VAT-18,2024-04-08,2024-04-08 11:56:22,2024-04-08 00:43:05,5923.5,820.34,34.44,26.09,4.96,49.2,180.9,5.16,1935.7,129.26,AGE-08,Pass,2019,Premium grade
362568083,362023,VAT-09,2020-09-14,2020-09-14 11:26:53,2020-09-14 03:03:12,7223.4,732.56,29.84,36.36,6.14,42.4,43.4,14.91,1130.7,53.1,AGE-01,Pass,2065,Normal batch
742179120,232681,VAT-09,2023-08-10,2023-08-10 02:38:11,2023-08-10 18:15:54,3463.8,573.0,23.6,33.13,5.21,38.9,133.4,8.56,969.1,74.63,AGE-03,Pass,2041,Slight over-acidification
809546828,797127,VAT-20,2021-01-21,2021-01-21 14:19:40,2021-01-21 21:39:16,5547.7,578.16,20.03,44.96,6.78,45.0,61.1,1.32,1070.1,107.35,AGE-01,Pass,2013,pH deviation
284756222,199939,VAT-19,2021-02-22,2021-02-22 22:04:34,2021-02-23 05:56:09,5142.5,626.61,42.58,73.52,5.12,28.6,142.8,9.77,1662.8,7.56,AGE-02,Rework,2076,Slight over-acidification
663858017,889002,VAT-05,2020-06-21,2020-06-21 14:38:05,2020-06-21 23:05:26,2756.9,280.65,16.51,25.35,5.91,53.5,68.4,7.37,1017.9,65.42,AGE-05,Pass,2032,Excellent coagulation
201414741,826734,VAT-17,2021-05-21,2021-05-21 14:31:15,2021-05-22 07:30:05,4739.0,499.06,35.29,46.2,5.43,42.6,168.2,11.62,1761.6,128.85,AGE-05,Pass,2018,Slight over-acidification
139613740,874852,VAT-04,2022-03-08,2022-03-08 21:19:19,2022-03-08 10:25:06,4396.3,429.39,16.13,74.79,5.84,46.1,182.6,13.08,380.0,80.41,AGE-08,Pass,2060,Rework needed
525311452,696470,VAT-08,2024-10-07,2024-10-07 11:50:51,2024-10-09 14:10:03,5727.9,985.23,39.46,47.63,6.16,44.7,156.4,13.43,373.4,68.12,AGE-10,Pass,2008,Excellent coagulation
447148188,964009,VAT-11,2022-09-24,2022-09-24 18:10:28,2022-09-24 15:14:48,5722.1,883.56,13.0,23.77,5.12,53.2,183.6,13.75,186.2,42.88,AGE-08,Pass,2056,Slight over-acidification
411624776,238681,VAT-12,2020-02-03,2020-02-03 01:45:18,2020-02-04 05:26:17,6179.8,605.7,42.98,44.18,5.07,36.4,31.0,1.23,1823.7,130.04,AGE-02,Pass,2050,pH deviation
179282218,547260,VAT-04,2024-10-11,2024-10-11 13:10:52,2024-10-12 18:21:18,7542.6,1434.55,35.4,29.6,6.17,37.9,138.1,12.7,1659.6,66.36,AGE-01,Pass,2009,Rework needed
913753544,736071,VAT-17,2024-06-04,2024-06-04 05:07:52,2024-06-06 15:31:03,5673.2,986.98,24.09,29.89,5.59,48.3,171.1,9.22,1496.2,48.52,AGE-06,Pass,2057,pH deviation
484283362,759943,VAT-19,2023-06-10,2023-06-10 05:47:32,2023-06-11 13:23:38,4501.9,426.37,35.58,43.16,5.22,35.3,198.2,14.39,708.9,108.13,AGE-09,Pass,2032,Rework needed
580198793,685597,VAT-18,2021-10-01,2021-10-01 18:55:17,2021-10-02 00:20:08,2207.2,389.28,42.04,64.89,5.08,47.2,22.0,12.07,115.3,114.63,AGE-10,Conditional Pass,2067,Premium grade
921884786,246356,VAT-06,2024-07-16,2024-07-16 12:41:48,2024-07-17 16:18:21,5949.5,526.53,29.61,51.89,5.33,54.8,150.1,9.54,1759.6,127.55,AGE-02,Pass,2038,Normal batch
326336749,229822,VAT-14,2020-09-17,2020-09-17 11:16:22,2020-09-18 14:40:14,6709.7,1302.13,32.87,52.2,5.87,54.9,144.4,4.12,1600.5,126.23,AGE-06,Pass,2023,Slight over-acidification
319690000,351532,VAT-20,2024-11-07,2024-11-07 20:05:27,2024-11-07 08:05:45,6562.2,704.81,30.3,52.27,5.89,40.8,64.3,4.65,778.9,140.04,AGE-01,Pass,2077,Normal batch
140987259,738729,VAT-15,2023-06-27,2023-06-27 01:41:14,2023-06-28 17:19:18,3295.8,297.38,21.38,67.84,4.87,35.4,88.4,14.23,1448.0,91.96,AGE-02,Pass,2072,Rework needed
195614245,185997,VAT-10,2024-10-19,2024-10-19 22:13:53,2024-10-20 07:43:22,5987.9,972.88,40.65,39.22,4.98,29.5,150.7,2.41,688.6,66.38,AGE-01,Pass,2079,Rework needed
940883680,465509,VAT-07,2024-03-22,2024-03-22 03:30:45,2024-03-22 01:19:39,4867.9,854.0,15.0,48.58,5.92,34.8,102.1,9.63,1554.2,130.22,AGE-03,Pass,2017,Slight over-acidification
985947394,844129,VAT-12,2024-03-23,2024-03-23 10:06:49,2024-03-24 06:05:37,4708.7,426.61,27.19,72.6,5.06,51.7,23.0,11.84,1690.8,116.37,AGE-08,Conditional Pass,2023,Premium grade
