customer_id,customer_code,company_name,segment,tier,city,province,registration_date,credit_limit_idr,payment_terms_days,is_active,sales_rep_id,annual_revenue_idr,preferred_delivery,cold_chain_required,tax_id,contact_phone,email_domain,last_order_date,notes
12209411,CUST452432,Toko Prima Utama,Direct Consumer,New,Yogyakarta,Jawa Barat,2011-04-20,43560000.0,7,Yes,5059,979500000.0,Weekly,No,18749583179788,08219702918,outlook.com,2022-08-02,Slow payer
99831045,CUST678232,Toko Makmur Cemerlang,Modern Trade,Bronze,Semarang,Jawa Tengah,2019-09-12,80130000.0,90,No,5035,5912200000.0,Weekly,No,49109096901764,082177933710,outlook.com,2023-03-05,VIP
45370629,CUST516042,Toko Prima Nusantara,HoReCa,Silver,Jakarta,DKI Jakarta,2016-10-18,13830000.0,45,Yes,5039,1030600000.0,2-3 Days,No,47901722997176,086341718333,yahoo.com,2024-12-08,Growth potential
15650056,CUST112581,Toko Makmur Pratama,Modern Trade,Bronze,Palembang,Kalimantan Timur,2018-10-03,6460000.0,7,Yes,5021,1832200000.0,Fortnightly,Yes,25051431247470,084612991381,company.co.id,2022-08-29,Loyal customer
81349901,CUST389030,PT Segar Mandiri,Distributor,Gold,Manado,Sumatera Selatan,2011-07-21,26440000.0,45,No,5074,113100000.0,Next Day,No,97276665099788,085748811691,yahoo.com,2024-12-21,Loyal customer
85249306,CUST808795,UD Unggul Sejati,HoReCa,Bronze,Bandung,Sumatera Selatan,2015-11-17,88990000.0,30,No,5071,1431900000.0,Monthly,Yes,65809091945029,085617957102,company.co.id,2024-12-21,Slow payer
25021723,CUST542223,Toko Lestari Indonesia,Industrial,Bronze,Balikpapan,DKI Jakarta,2012-01-11,17360000.0,90,Yes,5079,23600000.0,2-3 Days,Yes,78509493054570,08204867294,gmail.com,2023-08-31,Key account
88034589,CUST606279,Toko Berkah Sejati,Traditional Trade,Silver,Jakarta,Sulawesi Selatan,2019-06-02,43450000.0,0,Yes,5024,492900000.0,Fortnightly,No,82704827112570,084636267679,outlook.com,2022-05-25,Seasonal buyer
29019422,CUST669442,Toko Abadi Indonesia,HoReCa,Bronze,Yogyakarta,Sumatera Utara,2021-11-16,76980000.0,45,Yes,5005,1132900000.0,2-3 Days,Yes,83512852917446,089002286115,outlook.com,2023-01-21,Loyal customer
29183266,CUST416274,CV Abadi Nusantara,Distributor,Bronze,Denpasar,Sumatera Selatan,2020-01-25,37530000.0,60,Yes,5038,252700000.0,Fortnightly,No,65782325965604,085729542205,company.co.id,2022-07-23,Slow payer
31051042,CUST969577,Toko Jaya Mandiri,HoReCa,Silver,Manado,DIY,2015-01-21,43830000.0,30,Yes,5019,667000000.0,Monthly,Yes,65917396774381,085941973422,yahoo.com,2024-09-27,VIP
66112806,CUST646792,Toko Jaya Sentosa,Modern Trade,Silver,Balikpapan,Bali,2018-05-02,46530000.0,45,Yes,5077,1076600000.0,2-3 Days,Yes,90585073935507,085257407455,yahoo.com,2022-10-21,Seasonal buyer
71585066,CUST956603,UD Prima Murni,Modern Trade,Gold,Medan,Jawa Timur,2014-12-23,41840000.0,30,Yes,5016,157700000.0,Next Day,No,93497915834221,089982006716,yahoo.com,2023-11-05,Growth potential
29936939,CUST824104,PT Jaya Nusantara,Modern Trade,Gold,Bandung,Sumatera Utara,2020-07-19,208110000.0,7,Yes,5053,914000000.0,Weekly,Yes,64166456125531,087175843384,yahoo.com,2023-07-05,Seasonal buyer
47631662,CUST419964,CV Unggul Murni,E-Commerce,Bronze,Jakarta,Sulawesi Selatan,2014-12-02,34190000.0,14,Yes,5079,2682100000.0,2-3 Days,Yes,25885131692823,081642609045,gmail.com,2023-11-22,VIP
71191859,CUST644660,Toko Segar Murni,HoReCa,Bronze,Surabaya,Jawa Tengah,2019-07-05,14270000.0,30,Yes,5047,363100000.0,2-3 Days,No,12923120577032,084846684081,yahoo.com,2022-03-23,Key account
60181812,CUST922049,Toko Berkah Sentosa,HoReCa,New,Jakarta,Jawa Tengah,2023-04-06,53970000.0,60,Yes,5006,4959200000.0,2-3 Days,Yes,12756376244868,085089661903,company.co.id,2023-03-13,Dormant
67423540,CUST235489,CV Sejahtera Sejati,Traditional Trade,Silver,Surabaya,DIY,2017-10-05,11980000.0,45,Yes,5004,608800000.0,Monthly,Yes,52903028110833,085037112764,business.id,2023-08-12,Price sensitive
77548860,CUST569657,CV Unggul Mandiri,HoReCa,Silver,Jakarta,DKI Jakarta,2013-01-25,17530000.0,0,No,5042,233000000.0,2-3 Days,Yes,94359131847731,084444510891,gmail.com,2023-09-15,Growth potential
98651457,CUST932116,PT Prima Mandiri,Traditional Trade,Gold,Medan,Jawa Tengah,2013-02-25,87960000.0,45,Yes,5024,8700000.0,Weekly,No,77122006312032,083458114650,outlook.com,2022-07-09,VIP
68963651,CUST429613,UD Maju Murni,Traditional Trade,Platinum,Surabaya,Jawa Tengah,2017-11-13,3010000.0,0,Yes,5080,1915700000.0,Fortnightly,No,74056076335726,085406351593,outlook.com,2023-03-23,Seasonal buyer
21876037,CUST752096,UD Unggul Sentosa,Industrial,Gold,Balikpapan,Jawa Tengah,2015-05-09,29460000.0,30,Yes,5079,88100000.0,Weekly,No,79696559552035,083207893336,yahoo.com,2024-03-31,Seasonal buyer
89509195,CUST741045,CV Berkah Mandiri,Export,Gold,Jakarta,DIY,2023-12-10,16080000.0,30,Yes,5002,290700000.0,Monthly,No,41263608342652,085039483219,outlook.com,2022-05-12,VIP
54644044,CUST838505,CV Jaya Utama,Modern Trade,New,Jakarta,Kalimantan Timur,2020-12-12,79140000.0,90,Yes,5039,921900000.0,Weekly,Yes,11826902023871,088849036298,business.id,2023-01-07,Slow payer
15060300,CUST101325,Toko Unggul Sejati,Traditional Trade,Gold,Medan,Sumatera Utara,2020-09-29,13520000.0,0,Yes,5039,4136600000.0,Next Day,No,61314727527692,085729853690,gmail.com,2022-04-07,Key account
61656402,CUST518321,UD Makmur Indonesia,HoReCa,New,Semarang,Sumatera Selatan,2019-06-28,28840000.0,60,Yes,5032,1452100000.0,Next Day,Yes,98674232098056,089037563286,yahoo.com,2023-05-24,VIP
60280146,CUST581272,UD Abadi Sentosa,Distributor,Gold,Jakarta,Sumatera Utara,2023-04-05,15900000.0,60,Yes,5059,969600000.0,Next Day,No,66111613936303,083671790505,yahoo.com,2022-09-17,Price sensitive
98487642,CUST931215,Toko Lestari Cemerlang,E-Commerce,Platinum,Surabaya,Bali,2020-09-12,208670000.0,90,No,5017,105200000.0,Weekly,No,85982847358129,084454203859,business.id,2022-09-18,Seasonal buyer
84430180,CUST943012,Toko Segar Cemerlang,Export,Gold,Yogyakarta,Sulawesi Selatan,2014-11-12,42850000.0,90,Yes,5053,1024000000.0,Weekly,Yes,16888652270709,085808004544,yahoo.com,2023-02-11,Price sensitive
53759333,CUST241009,UD Jaya Sejati,Modern Trade,Bronze,Jakarta,Jawa Barat,2015-03-02,6400000.0,90,Yes,5058,14153400000.0,Next Day,Yes,16168837232170,083101407594,outlook.com,2022-03-22,VIP
68373860,CUST527032,UD Berkah Pratama,HoReCa,Platinum,Bandung,Sumatera Selatan,2020-07-01,46240000.0,60,Yes,5059,268700000.0,Weekly,No,35470423179471,087795327043,company.co.id,2022-08-21,Seasonal buyer
56216934,CUST442532,Toko Lestari Cemerlang,Modern Trade,Silver,Bandung,DKI Jakarta,2010-03-26,9700000.0,90,Yes,5062,48000000.0,2-3 Days,No,95724352311459,082670093669,gmail.com,2022-04-16,Dormant
19942765,CUST479653,CV Makmur Sentosa,Direct Consumer,New,Jakarta,Sumatera Selatan,2018-03-16,50380000.0,30,Yes,5031,2848800000.0,Weekly,No,56705483577733,087201833694,outlook.com,2022-05-12,Growth potential
24464749,CUST518640,CV Unggul Indonesia,Modern Trade,Bronze,Surabaya,DKI Jakarta,2019-07-15,1450000.0,0,No,5042,879600000.0,Next Day,Yes,66910641635688,084904422913,gmail.com,2023-08-13,Loyal customer
20335983,CUST490300,PT Unggul Persada,Distributor,Gold,Jakarta,Sumatera Selatan,2015-08-06,12720000.0,30,Yes,5069,4791000000.0,2-3 Days,Yes,91355844751337,082683401528,company.co.id,2024-03-03,Slow payer
10767725,CUST728472,Toko Maju Nusantara,Distributor,Bronze,Jakarta,Sumatera Selatan,2018-09-13,20100000.0,45,Yes,5011,297300000.0,Weekly,No,66901979209998,086938669995,outlook.com,2022-11-08,Dormant
41438578,CUST973596,PT Berkah Mandiri,E-Commerce,Silver,Makassar,Sulawesi Selatan,2018-06-01,98400000.0,45,Yes,5076,11983700000.0,Fortnightly,Yes,29089597597492,084977977965,gmail.com,2022-09-24,VIP
11521394,CUST131256,Toko Segar Pratama,Distributor,Bronze,Jakarta,Kalimantan Timur,2014-04-28,30850000.0,21,Yes,5026,266900000.0,Next Day,Yes,62836823876767,086576210616,business.id,2024-04-19,Seasonal buyer
18730361,CUST230922,PT Berkah Mandiri,Industrial,Silver,Bandung,DKI Jakarta,2011-05-16,29580000.0,30,Yes,5053,91300000.0,Weekly,Yes,91921337113726,088539634735,company.co.id,2024-12-12,Price sensitive
67947897,CUST635116,Toko Unggul Sejati,Distributor,Bronze,Batam,Kalimantan Timur,2011-09-26,24800000.0,30,Yes,5070,39200000.0,Weekly,Yes,95317607798364,084205616911,business.id,2022-12-07,Slow payer
50253179,CUST547884,Toko Berkah Persada,E-Commerce,Gold,Medan,Sulawesi Selatan,2021-08-20,71970000.0,60,Yes,5059,91000000.0,Fortnightly,Yes,27840661077577,086271220882,gmail.com,2023-04-03,Growth potential
62279040,CUST325295,CV Jaya Nusantara,HoReCa,Gold,Jakarta,Jawa Tengah,2023-07-17,17320000.0,7,Yes,5073,3916200000.0,Weekly,Yes,68409060658253,085270647416,business.id,2023-06-03,Loyal customer
89509259,CUST185590,PT Prima Sejati,Traditional Trade,Silver,Balikpapan,DIY,2023-06-12,36870000.0,45,Yes,5039,74344900000.0,Fortnightly,Yes,33697218278371,082458339739,outlook.com,2023-10-27,Slow payer
99437963,CUST161886,CV Unggul Sentosa,HoReCa,Gold,Jakarta,Sumatera Utara,2012-05-24,4680000.0,60,Yes,5004,5805000000.0,Next Day,No,31664349810912,083582776853,outlook.com,2024-10-17,Seasonal buyer
29085070,CUST326250,Toko Abadi Nusantara,Industrial,Silver,Surabaya,DIY,2011-01-31,9870000.0,30,No,5078,4289600000.0,Next Day,Yes,83011653633575,081782252611,company.co.id,2022-01-10,Seasonal buyer
59264400,CUST538377,PT Maju Pratama,Traditional Trade,Gold,Manado,DIY,2022-09-17,45010000.0,21,Yes,5063,1424800000.0,Next Day,No,83183007690134,089587846478,yahoo.com,2023-02-22,Seasonal buyer
39046546,CUST187825,UD Segar Pratama,Traditional Trade,Bronze,Surabaya,Sumatera Utara,2016-02-21,22940000.0,21,Yes,5065,5960200000.0,Next Day,Yes,88265276027947,087005365715,yahoo.com,2024-12-10,Growth potential
46550425,CUST630460,CV Maju Nusantara,Traditional Trade,Silver,Bandung,Jawa Tengah,2017-02-23,3810000.0,0,Yes,5002,148400000.0,Fortnightly,Yes,15283015868906,086697441814,gmail.com,2024-03-23,Dormant
71224738,CUST487316,PT Lestari Persada,E-Commerce,Platinum,Palembang,Jawa Timur,2022-11-26,25580000.0,0,No,5055,61754400000.0,Weekly,Yes,66667767832224,083402842486,company.co.id,2022-05-03,Key account
25972131,CUST336647,UD Sejahtera Utama,Export,Silver,Jakarta,DIY,2020-04-07,3620000.0,90,Yes,5007,179900000.0,Fortnightly,No,57956306186374,085861693833,company.co.id,2022-03-12,Key account
38063531,CUST162043,PT Unggul Nusantara,HoReCa,Bronze,Medan,Sumatera Utara,2015-09-05,36010000.0,7,No,5072,3220900000.0,2-3 Days,Yes,56346120707407,085203392341,company.co.id,2022-10-28,Slow payer
51170733,CUST290503,CV Makmur Cemerlang,E-Commerce,Bronze,Bandung,DIY,2016-06-19,54610000.0,90,Yes,5006,4128600000.0,Fortnightly,Yes,90391486502201,087881513206,business.id,2024-11-18,VIP
65719728,CUST163050,Toko Lestari Pratama,HoReCa,Bronze,Semarang,Sumatera Selatan,2019-01-26,6270000.0,7,Yes,5022,2609700000.0,2-3 Days,No,50313914193145,086062860510,yahoo.com,2024-01-13,Dormant
81644979,CUST472418,Toko Makmur Mandiri,Export,Bronze,Yogyakarta,Sumatera Selatan,2016-11-08,1520000.0,60,Yes,5067,2750900000.0,2-3 Days,Yes,49058903083902,082562379193,company.co.id,2024-06-28,Key account
79154612,CUST626165,PT Prima Murni,Traditional Trade,Silver,Denpasar,Sumatera Utara,2013-07-09,29680000.0,30,Yes,5017,94300000.0,Weekly,Yes,29517607247368,086397081458,outlook.com,2023-11-02,Growth potential
66080186,CUST455088,UD Sejahtera Cemerlang,Traditional Trade,Bronze,Makassar,Jawa Tengah,2021-07-20,14910000.0,0,Yes,5065,263800000.0,Weekly,Yes,96460109591686,081738269904,company.co.id,2023-02-11,Slow payer
23317951,CUST241553,CV Jaya Utama,HoReCa,Gold,Medan,Jawa Timur,2020-06-06,80360000.0,21,Yes,5024,582900000.0,2-3 Days,Yes,60672285859820,081079377620,yahoo.com,2022-11-24,Growth potential
35278272,CUST210958,CV Prima Utama,Export,Bronze,Jakarta,DIY,2012-02-25,14370000.0,7,Yes,5065,692000000.0,Next Day,No,37570896321071,081636008705,outlook.com,2023-06-26,Seasonal buyer
13553087,CUST283259,PT Makmur Mandiri,Modern Trade,Silver,Jakarta,Sumatera Utara,2023-02-02,6410000.0,7,Yes,5008,67100000.0,Monthly,Yes,79782602101674,089890428590,business.id,2024-04-13,VIP
95833540,CUST464838,Toko Makmur Utama,HoReCa,Bronze,Surabaya,Jawa Tengah,2012-07-02,3660000.0,0,Yes,5079,139600000.0,Weekly,Yes,98040644610015,088465357394,business.id,2023-02-10,Seasonal buyer
21515721,CUST344379,PT Maju Cemerlang,Modern Trade,Silver,Makassar,Jawa Barat,2020-08-23,73380000.0,90,Yes,5021,29100000.0,2-3 Days,No,60977766323622,082267661582,gmail.com,2023-01-15,Seasonal buyer
79056338,CUST433265,PT Berkah Indonesia,Traditional Trade,New,Bandung,Bali,2014-08-26,393470000.0,21,No,5055,29000000.0,Next Day,Yes,13501819315599,087311304096,outlook.com,2022-02-28,Seasonal buyer
47271380,CUST675773,UD Prima Sentosa,Traditional Trade,Platinum,Yogyakarta,DKI Jakarta,2012-11-22,20240000.0,0,Yes,5012,779200000.0,Weekly,Yes,17195363839733,086253196594,yahoo.com,2022-06-16,Loyal customer
76402132,CUST998284,CV Lestari Utama,Modern Trade,Bronze,Jakarta,Sumatera Selatan,2016-04-09,4540000.0,30,Yes,5045,849000000.0,2-3 Days,Yes,25243983907229,085862486601,business.id,2024-09-26,Growth potential
13848022,CUST109818,CV Jaya Pratama,Direct Consumer,Silver,Medan,Bali,2022-02-25,54330000.0,14,No,5036,566400000.0,Next Day,Yes,59744902950860,082989220760,outlook.com,2023-12-10,Growth potential
46091734,CUST717596,CV Berkah Nusantara,Direct Consumer,Silver,Jakarta,Jawa Tengah,2018-05-07,2790000.0,60,Yes,5029,1009000000.0,Weekly,No,93751875957667,088460388779,business.id,2024-10-29,Price sensitive
95243734,CUST995496,Toko Makmur Persada,Modern Trade,Silver,Balikpapan,Jawa Barat,2010-07-22,24610000.0,45,Yes,5060,697400000.0,Weekly,Yes,36547250523437,086311903022,yahoo.com,2024-10-09,Seasonal buyer
35114469,CUST121335,PT Prima Cemerlang,Modern Trade,Bronze,Medan,Sulawesi Selatan,2013-10-26,5530000.0,30,Yes,5028,98000000.0,Next Day,No,93115128272062,087104753331,yahoo.com,2023-06-02,Dormant
29806057,CUST391245,PT Unggul Mandiri,Direct Consumer,Platinum,Medan,Sumatera Selatan,2020-03-16,74470000.0,45,Yes,5056,1892200000.0,Next Day,Yes,64905243837608,082625286747,yahoo.com,2024-07-26,Seasonal buyer
84495850,CUST233473,CV Jaya Nusantara,Distributor,Silver,Surabaya,Jawa Timur,2011-03-21,38890000.0,90,No,5024,7300000.0,2-3 Days,Yes,75179089912241,083533518882,yahoo.com,2022-06-25,Price sensitive
40816110,CUST616733,UD Jaya Indonesia,Modern Trade,Bronze,Jakarta,Jawa Timur,2017-11-30,57030000.0,60,No,5046,1373100000.0,Weekly,Yes,92739871071573,088051595594,gmail.com,2022-05-31,Slow payer
35507694,CUST285345,PT Maju Nusantara,HoReCa,Bronze,Jakarta,Jawa Barat,2010-01-06,4440000.0,14,Yes,5063,2651700000.0,Monthly,Yes,77493380074528,085786027441,outlook.com,2023-02-09,Price sensitive
70471153,CUST924028,UD Abadi Pratama,HoReCa,Silver,Semarang,DIY,2019-12-14,22050000.0,30,Yes,5029,263700000.0,Weekly,No,28306258952350,087464150471,yahoo.com,2024-03-26,Slow payer
12701175,CUST257484,CV Maju Persada,Modern Trade,Silver,Jakarta,DIY,2013-06-16,15040000.0,45,Yes,5050,6315200000.0,2-3 Days,No,37610820585515,082896714549,company.co.id,2022-09-13,VIP
74927607,CUST231093,CV Prima Nusantara,Traditional Trade,Bronze,Jakarta,DKI Jakarta,2016-04-30,81470000.0,0,Yes,5070,1449000000.0,Weekly,Yes,82326232885542,089501867300,gmail.com,2024-01-09,VIP
43404796,CUST715159,Toko Abadi Sentosa,Distributor,Bronze,Medan,DKI Jakarta,2022-07-22,31890000.0,7,Yes,5027,551200000.0,Weekly,No,51847315184208,088922678365,company.co.id,2023-04-21,Key account
95047170,CUST962072,CV Berkah Pratama,Modern Trade,Bronze,Bandung,Kalimantan Timur,2012-01-23,28400000.0,0,Yes,5049,497500000.0,Next Day,Yes,80179513949562,084599741307,business.id,2023-12-15,Key account
69619202,CUST606018,PT Prima Cemerlang,Export,Platinum,Surabaya,Sumatera Selatan,2022-10-13,56270000.0,14,No,5077,101400000.0,Next Day,Yes,17253163491828,082518772990,company.co.id,2022-09-24,Loyal customer
59952644,CUST573417,UD Berkah Cemerlang,E-Commerce,Platinum,Palembang,DKI Jakarta,2010-08-27,31210000.0,30,Yes,5057,292100000.0,Fortnightly,Yes,18273266338039,081444724296,business.id,2024-12-10,Seasonal buyer
51924485,CUST600386,PT Abadi Cemerlang,E-Commerce,Gold,Jakarta,Sumatera Utara,2011-09-16,1920000.0,60,No,5071,541900000.0,2-3 Days,Yes,12584078366011,084712817186,business.id,2023-11-07,Price sensitive
91770374,CUST361417,CV Sejahtera Murni,Industrial,Bronze,Surabaya,Jawa Barat,2023-01-25,9180000.0,0,Yes,5039,174400000.0,Weekly,No,10325874112180,089296481074,business.id,2023-01-29,Loyal customer
52481542,CUST265676,CV Prima Mandiri,Traditional Trade,Gold,Jakarta,Sumatera Selatan,2010-04-07,26260000.0,14,Yes,5040,11042600000.0,Fortnightly,No,66942463881816,082247027539,company.co.id,2024-10-10,Dormant
69127684,CUST585455,UD Berkah Pratama,Distributor,Bronze,Makassar,Jawa Barat,2015-07-27,6460000.0,30,Yes,5038,800500000.0,Next Day,No,26180363038217,089267869914,gmail.com,2024-12-06,Dormant
96816653,CUST729228,Toko Segar Cemerlang,Modern Trade,Silver,Jakarta,Sulawesi Selatan,2016-08-07,17510000.0,7,Yes,5067,2223400000.0,Monthly,Yes,36848732566069,083401020134,outlook.com,2022-03-19,Growth potential
32230929,CUST378474,UD Berkah Sentosa,HoReCa,New,Medan,Kalimantan Timur,2019-08-19,33120000.0,30,No,5016,604800000.0,Weekly,Yes,84237997184171,081504353652,company.co.id,2023-06-19,Dormant
24858134,CUST621658,PT Lestari Sentosa,Traditional Trade,Bronze,Surabaya,Bali,2017-04-12,4990000.0,60,Yes,5059,473800000.0,2-3 Days,No,69373696644319,087857090003,yahoo.com,2024-02-12,Dormant
34524698,CUST534539,CV Jaya Nusantara,Modern Trade,Silver,Denpasar,Jawa Timur,2017-02-06,7910000.0,30,Yes,5057,2073800000.0,2-3 Days,No,31459592764579,088681573882,outlook.com,2022-09-21,Loyal customer
20794910,CUST694209,UD Prima Nusantara,Direct Consumer,Bronze,Semarang,Kalimantan Timur,2011-03-14,32360000.0,14,Yes,5079,284800000.0,2-3 Days,Yes,77674786645143,089984582625,yahoo.com,2023-12-09,Key account
80530975,CUST988778,UD Lestari Mandiri,Industrial,Bronze,Batam,Jawa Barat,2015-04-28,36640000.0,14,Yes,5027,458000000.0,2-3 Days,Yes,21731615966598,08134189838,business.id,2022-06-30,Price sensitive
69652010,CUST200497,CV Makmur Indonesia,Industrial,Platinum,Semarang,DIY,2021-06-15,61470000.0,14,Yes,5005,495600000.0,Fortnightly,Yes,74450137625147,08399719186,yahoo.com,2024-03-17,Slow payer
81907243,CUST196463,Toko Abadi Utama,Export,Gold,Palembang,Kalimantan Timur,2018-12-31,10310000.0,45,Yes,5037,80600000.0,Weekly,No,74676864767941,081454851457,gmail.com,2022-03-10,Loyal customer
30494252,CUST569564,UD Sejahtera Utama,Traditional Trade,Bronze,Semarang,Jawa Tengah,2012-03-13,30910000.0,21,Yes,5068,758000000.0,Fortnightly,Yes,11959609421115,088871006673,company.co.id,2022-03-06,Loyal customer
87903788,CUST349994,UD Abadi Nusantara,Modern Trade,Silver,Surabaya,DKI Jakarta,2017-11-19,17900000.0,7,Yes,5059,866300000.0,2-3 Days,Yes,47903842042710,086030292030,outlook.com,2023-07-30,Slow payer
22531637,CUST176919,Toko Prima Sentosa,Traditional Trade,Bronze,Makassar,Bali,2019-05-09,11180000.0,7,Yes,5049,3066000000.0,Monthly,Yes,48067849156038,086016621766,yahoo.com,2023-05-21,Loyal customer
94555701,CUST402204,Toko Lestari Persada,E-Commerce,Bronze,Jakarta,DIY,2018-04-06,12150000.0,30,Yes,5023,2751800000.0,2-3 Days,Yes,75231437971565,087477496960,gmail.com,2022-02-19,Slow payer
55627330,CUST731320,Toko Sejahtera Murni,E-Commerce,Silver,Surabaya,Sulawesi Selatan,2016-12-02,30840000.0,90,Yes,5076,1228900000.0,Next Day,No,14175582259508,089852899957,business.id,2024-07-15,Dormant
67522117,CUST143983,Toko Sejahtera Sentosa,Distributor,Gold,Denpasar,DIY,2011-06-09,12940000.0,0,Yes,5009,318400000.0,Weekly,Yes,78925924776896,084414364625,company.co.id,2023-01-21,Dormant
65883724,CUST629470,Toko Lestari Pratama,HoReCa,Silver,Medan,Jawa Tengah,2010-07-18,16250000.0,30,Yes,5059,180100000.0,Weekly,Yes,46970926941547,084126806173,company.co.id,2023-05-23,Price sensitive
78401106,CUST326305,PT Sejahtera Murni,Distributor,New,Surabaya,DIY,2011-08-11,11910000.0,60,Yes,5006,116300000.0,Monthly,Yes,51903783490434,082408718666,gmail.com,2023-12-26,Price sensitive
91180628,CUST943374,Toko Prima Cemerlang,Modern Trade,New,Palembang,Sumatera Selatan,2013-03-07,41980000.0,21,Yes,5044,3257300000.0,Monthly,No,34562156361029,086905817611,outlook.com,2022-12-04,Seasonal buyer
86232661,CUST983561,Toko Prima Nusantara,Modern Trade,Platinum,Makassar,DIY,2019-05-08,21950000.0,0,Yes,5021,397400000.0,Weekly,Yes,90995055116638,083680406037,yahoo.com,2024-06-03,Price sensitive
20565591,CUST652154,Toko Lestari Sentosa,Modern Trade,Silver,Surabaya,Bali,2010-05-07,3700000.0,21,Yes,5070,905400000.0,2-3 Days,Yes,72001468398383,087145860483,outlook.com,2022-05-26,VIP
49303127,CUST889164,Toko Segar Murni,Distributor,Silver,Palembang,Sulawesi Selatan,2013-05-10,5940000.0,30,Yes,5027,575900000.0,2-3 Days,No,19814684449484,083913115781,gmail.com,2022-02-10,Growth potential
93245018,CUST859122,Toko Lestari Sejati,Industrial,Gold,Surabaya,Sumatera Utara,2021-05-18,16890000.0,30,Yes,5056,292900000.0,Monthly,No,18542765365837,088797417151,business.id,2024-09-03,Key account
49696350,CUST377699,UD Maju Nusantara,Direct Consumer,Gold,Medan,Sulawesi Selatan,2016-02-15,26850000.0,90,Yes,5062,364400000.0,Weekly,Yes,93733047253324,088658656945,company.co.id,2023-07-08,Dormant
14470751,CUST955741,UD Lestari Murni,Direct Consumer,Silver,Makassar,Jawa Timur,2012-10-28,2280000.0,60,Yes,5006,306400000.0,Next Day,Yes,31517619488101,086630193070,yahoo.com,2023-04-08,Price sensitive
42061408,CUST870584,UD Jaya Utama,HoReCa,Bronze,Jakarta,Bali,2017-05-15,20120000.0,60,Yes,5012,1885600000.0,Weekly,No,49904658687873,08744515952,outlook.com,2024-03-29,Price sensitive
31772257,CUST435146,UD Unggul Pratama,Export,Gold,Jakarta,Sulawesi Selatan,2010-02-06,13040000.0,0,Yes,5072,438900000.0,Next Day,Yes,82399577778332,086270646521,yahoo.com,2023-01-02,Loyal customer
19156579,CUST949796,PT Segar Indonesia,Traditional Trade,Silver,Bandung,Sulawesi Selatan,2023-10-28,7370000.0,7,Yes,5024,877500000.0,2-3 Days,Yes,48333054400406,087666925749,yahoo.com,2022-06-05,Slow payer
64605798,CUST225212,PT Jaya Sejati,Traditional Trade,Silver,Surabaya,Bali,2016-01-20,5370000.0,14,Yes,5075,37100000.0,Weekly,No,61414768678610,088640984871,gmail.com,2023-01-31,Seasonal buyer
65687151,CUST626546,UD Lestari Pratama,Modern Trade,Silver,Surabaya,Jawa Timur,2011-12-18,106640000.0,45,No,5014,10713700000.0,Fortnightly,Yes,87834102092974,082086548640,gmail.com,2022-12-13,Slow payer
82103931,CUST691871,CV Makmur Nusantara,Modern Trade,Silver,Jakarta,Sumatera Selatan,2020-04-02,30070000.0,45,Yes,5020,2033200000.0,Weekly,No,36116069452378,084279458339,business.id,2023-11-25,Loyal customer
90492540,CUST840844,CV Maju Persada,Traditional Trade,Platinum,Makassar,Jawa Timur,2015-09-30,34610000.0,30,No,5061,162500000.0,Fortnightly,Yes,29560139040492,085398130331,yahoo.com,2022-09-08,VIP
34524796,CUST964107,Toko Abadi Sentosa,Traditional Trade,Bronze,Denpasar,Jawa Barat,2017-05-30,65260000.0,60,Yes,5032,16600000.0,Next Day,No,69091502133159,088213176507,yahoo.com,2023-08-21,Growth potential
22236800,CUST968985,PT Makmur Pratama,Traditional Trade,Silver,Surabaya,Sumatera Selatan,2011-01-07,24240000.0,60,Yes,5036,1913900000.0,Fortnightly,No,78331307195576,081086165711,company.co.id,2023-10-08,Dormant
14667401,CUST959730,CV Jaya Sentosa,Export,Bronze,Bandung,Kalimantan Timur,2022-08-21,80160000.0,21,No,5002,6191200000.0,Weekly,No,11568758833873,081515324652,outlook.com,2023-01-13,Growth potential
15912588,CUST712016,UD Abadi Sejati,Traditional Trade,Silver,Jakarta,DKI Jakarta,2015-01-31,19530000.0,45,Yes,5078,691000000.0,2-3 Days,Yes,74741346296581,081311183597,business.id,2023-10-13,VIP
83873420,CUST980263,Toko Makmur Nusantara,Modern Trade,Silver,Palembang,Jawa Tengah,2023-09-21,10000000.0,7,Yes,5032,818800000.0,Weekly,Yes,92593042300077,086826791352,yahoo.com,2024-09-02,Dormant
47369874,CUST827083,UD Makmur Sentosa,Traditional Trade,Silver,Jakarta,Kalimantan Timur,2020-02-11,11620000.0,0,Yes,5031,245500000.0,Next Day,No,98514839434857,082032457618,outlook.com,2024-02-24,Growth potential
90525338,CUST170015,UD Abadi Mandiri,Traditional Trade,Silver,Bandung,Kalimantan Timur,2011-07-26,6530000.0,7,Yes,5068,4642500000.0,Next Day,Yes,30161719717823,087505516505,yahoo.com,2022-03-27,Loyal customer
67489440,CUST788814,UD Segar Mandiri,Distributor,Silver,Medan,Kalimantan Timur,2017-04-04,21800000.0,30,Yes,5042,323900000.0,Weekly,Yes,64288891494453,086466375493,outlook.com,2022-10-28,Seasonal buyer
99307171,CUST767778,PT Sejahtera Nusantara,Modern Trade,Gold,Surabaya,Sumatera Utara,2023-02-06,4380000.0,14,Yes,5020,430500000.0,Weekly,No,23905777105238,088011545083,business.id,2023-05-06,Seasonal buyer
